"SKU","Product Name","Description","Specifications","Shipping Weight & Dimensions","Main Image"
"ACC15649","ColorLife PRESSTEX Classification Folders, 2"" Expansion, 1 Divider, 4 Fasteners, Letter Size, Executive Red Exterior, 10/Box","Protect and separate important documents by function or subject using attractive, heavy-duty ColorLife® PRESSTEX® folders. Moisture-resistant 15 pt pressboard cover and 20 pt Kraft dividers ensure long-lasting durability. Color-matched Tyvek® reinforcement tape helps prevent cracking and tearing along expansion gussets.","Global Product Type: Top Tab Classification Folders
Folder Size: Letter
Total Number of Dividers: 1
Total Number of Fasteners: 4
Cover Tab Cut: 2/5-Cut
Color Family: Red
Cover Tab Position: Right of Center
Max Folder Expansion: 2""
Cover Tab Style: Top Tab
Cover Color: Executive Red
Cover Material: 15-pt Pressboard
Cover Fasteners: 2
Cover Fastener Capacity: 0.5""
Divider Tab Style: Top Tab
Divider Tab Cut: 1/3-Cut
Divider Color: Natural Brown
Divider Material: 20-pt Kraft
Fasteners per Divider: 2
Divider Fastener Capacity: 0.5""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: Color tone may vary. This product was made using wood sourced from a certified managed forest.
Country Of Origin: US
Carton Weight: 14  lbs.
Carton Pack Quantity: 50 EA
Pack Quantity: 0
UPC: 050505156498
UNSPSC: 44122011","Weight: 2.5  lbs.
Length: 12.13  in
Height: 2  in
Width: 10.38  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/8810.JPG"
"ACC15669","ColorLife PRESSTEX Classification Folders, 3"" Expansion, 2 Dividers, 6 Fasteners, Letter Size, Executive Red Exterior, 10/Box","Protect and separate important documents by function or subject using attractive, heavy-duty ColorLife® PRESSTEX® folders. Moisture-resistant 15 pt pressboard cover and 20 pt Kraft dividers ensure long-lasting durability. Color-matched Tyvek® reinforcement tape helps prevent cracking and tearing along expansion gussets.","Global Product Type: Top Tab Classification Folders
Folder Size: Letter
Total Number of Dividers: 2
Total Number of Fasteners: 6
Cover Tab Cut: 2/5-Cut
Color Family: Red
Cover Tab Position: Right of Center
Max Folder Expansion: 3""
Cover Tab Style: Top Tab
Cover Color: Executive Red
Cover Material: 15-pt Pressboard
Cover Fasteners: 2
Cover Fastener Capacity: 0.5""
Divider Tab Style: Top Tab
Divider Tab Cut: 2/5-Cut
Divider Color: Natural Brown
Divider Material: 20-pt Kraft
Fasteners per Divider: 2
Divider Fastener Capacity: 0.5""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: Color tone may vary. This product was made using wood sourced from a certified managed forest.
Country Of Origin: US
Carton Weight: 17  lbs.
Carton Pack Quantity: 50 EA
Pack Quantity: 0
UPC: 050505156696
UNSPSC: 44122011","Weight: 3  lbs.
Length: 12.13  in
Height: 2  in
Width: 10.38  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/8813.JPG"
"ACC15056","Pressboard Classification Folders, 3"" Expansion, 2 Dividers, 6 Fasteners, Letter Size, Mist Gray Exterior, 10/Box","Choose a classification folder with four, six or eight parts to meet your needs. Durable, 25-pt. pressboard covers with fasteners provide snag-free document filing. Color-matched, reinforced Tyvek® expandable file gusset ensures long-term use. Tabs for titling included on covers and dividers.","Global Product Type: Top Tab Classification Folders
Folder Size: Letter
Total Number of Dividers: 2
Total Number of Fasteners: 6
Cover Tab Cut: 2/5-Cut
Color Family: Gray
Cover Tab Position: Right of Center
Max Folder Expansion: 3""
Cover Tab Style: Top Tab
Cover Color: Mist Gray
Cover Material: 25-pt Pressboard
Cover Fasteners: 2
Cover Fastener Capacity: 1""
Divider Tab Style: Top Tab
Divider Tab Cut: 2/5-Cut
Divider Color: Natural Brown
Divider Material: 20-pt Kraft
Fasteners per Divider: 2
Divider Fastener Capacity: 1""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: Color tone may vary. This product was made using wood sourced from a certified managed forest.
Country Of Origin: US
Carton Weight: 18  lbs.
Carton Pack Quantity: 50 EA
Pack Quantity: 0
UPC: 050505150564
UNSPSC: 44122011","Weight: 3.506  lbs.
Length: 12.063  in
Height: 2.063  in
Width: 10.5  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/318256.JPG"
"ACC16044","Pressboard Classification Folders, 2"" Expansion, 1 Divider, 4 Fasteners, Legal Size, Leaf Green Exterior, 10/Box","Choose a classification folder with four, six or eight parts to meet your needs. Durable, 25-pt. pressboard covers with fasteners provide snag-free document filing. Color-matched, reinforced Tyvek® expandable file gusset ensures long-term use. Tabs for titling included on covers and dividers.","Global Product Type: Top Tab Classification Folders
Folder Size: Legal
Total Number of Dividers: 1
Total Number of Fasteners: 4
Cover Tab Cut: 2/5-Cut
Color Family: Green
Cover Tab Position: Right of Center
Max Folder Expansion: 2""
Cover Tab Style: Top Tab
Cover Color: Leaf Green
Cover Material: 25-pt Pressboard
Cover Fasteners: 2
Cover Fastener Capacity: 1""
Divider Tab Style: Top Tab
Divider Tab Cut: 1/3-Cut
Divider Color: Natural Brown
Divider Material: 20-pt Kraft
Fasteners per Divider: 2
Divider Fastener Capacity: 1""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: Color tone may vary. This product was made using wood sourced from a certified managed forest.
Country Of Origin: US
Carton Weight: 19  lbs.
Carton Pack Quantity: 50 EA
Pack Quantity: 0
UPC: 050505160440
UNSPSC: 44122011","Weight: 4  lbs.
Length: 15.25  in
Height: 2  in
Width: 10.5  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/318273.JPG"
"ACC16038","Pressboard Classification Folders, 4"" Expansion, 3 Dividers, 8 Fasteners, Legal Size, Earth Red Exterior, 10/Box","Choose a classification folder with four, six or eight parts to meet your needs. Durable, 25-pt. pressboard covers with fasteners provide snag-free document filing. Color-matched, reinforced Tyvek® expandable file gusset ensures long-term use. Tabs for titling included on covers and dividers.","Global Product Type: Top Tab Classification Folders
Folder Size: Legal
Total Number of Dividers: 3
Total Number of Fasteners: 8
Cover Tab Cut: 2/5-Cut
Color Family: Red
Cover Tab Position: Right of Center
Max Folder Expansion: 4""
Cover Tab Style: Top Tab
Cover Color: Earth Red
Cover Material: 25-pt Pressboard
Cover Fasteners: 2
Cover Fastener Capacity: 1""
Divider Tab Style: Top Tab
Divider Tab Cut: 1/3-Cut
Divider Color: Natural Brown
Divider Material: 20-pt Kraft
Fasteners per Divider: 2
Divider Fastener Capacity: 1""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: Color tone may vary. This product was made using wood sourced from a certified managed forest.
Country Of Origin: US
Carton Weight: 29  lbs.
Carton Pack Quantity: 50 EA
Pack Quantity: 0
UPC: 050505160389
UNSPSC: 44122011","Weight: 5.5  lbs.
Length: 15.13  in
Height: 3.25  in
Width: 10  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/318251.JPG"
"ACC16046","Pressboard Classification Folders, 3"" Expansion, 2 Dividers, 6 Fasteners, Legal Size, Leaf Green Exterior, 10/Box","Choose a classification folder with four, six or eight parts to meet your needs. Durable, 25-pt. pressboard covers with fasteners provide snag-free document filing. Color-matched, reinforced Tyvek® expandable file gusset ensures long-term use. Tabs for titling included on covers and dividers.","Global Product Type: Top Tab Classification Folders
Folder Size: Legal
Total Number of Dividers: 2
Total Number of Fasteners: 6
Cover Tab Cut: 2/5-Cut
Color Family: Green
Cover Tab Position: Right of Center
Max Folder Expansion: 3""
Cover Tab Style: Top Tab
Cover Color: Leaf Green
Cover Material: 25-pt Pressboard
Cover Fasteners: 2
Cover Fastener Capacity: 1""
Divider Tab Style: Top Tab
Divider Tab Cut: 2/5-Cut
Divider Color: Natural Brown
Divider Material: 20-pt Kraft
Fasteners per Divider: 2
Divider Fastener Capacity: 1""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: Color tone may vary. This product was made using wood sourced from a certified managed forest.
Country Of Origin: US
Carton Weight: 23  lbs.
Carton Pack Quantity: 50 EA
Pack Quantity: 0
UPC: 050505160464
UNSPSC: 44122011","Weight: 4.5  lbs.
Length: 15.25  in
Height: 2  in
Width: 10.5  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/318264.JPG"
"ACC16036","Pressboard Classification Folders, 3"" Expansion, 2 Dividers, 6 Fasteners, Legal Size, Earth Red Exterior, 10/Box","Choose a classification folder with four, six or eight parts to meet your needs. Durable, 25-pt. pressboard covers with fasteners provide snag-free document filing. Color-matched, reinforced Tyvek® expandable file gusset ensures long-term use. Tabs for titling included on covers and dividers.","Global Product Type: Top Tab Classification Folders
Folder Size: Legal
Total Number of Dividers: 2
Total Number of Fasteners: 6
Cover Tab Cut: 2/5-Cut
Color Family: Red
Cover Tab Position: Right of Center
Max Folder Expansion: 3""
Cover Tab Style: Top Tab
Cover Color: Earth Red
Cover Material: 25-pt Pressboard
Cover Fasteners: 2
Cover Fastener Capacity: 1""
Divider Tab Style: Top Tab
Divider Tab Cut: 2/5-Cut
Divider Color: Natural Brown
Divider Material: 20-pt Kraft
Fasteners per Divider: 2
Divider Fastener Capacity: 1""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: Color tone may vary. This product was made using wood sourced from a certified managed forest.
Country Of Origin: US
Carton Weight: 23  lbs.
Carton Pack Quantity: 50 EA
Pack Quantity: 0
UPC: 050505160365
UNSPSC: 44122011","Weight: 4.5  lbs.
Length: 15.25  in
Height: 2  in
Width: 10.5  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/318276.JPG"
"ACC16034","Pressboard Classification Folders, 2"" Expansion, 1 Divider, 4 Fasteners, Legal Size, Earth Red Exterior, 10/Box","Choose a classification folder with four, six or eight parts to meet your needs. Durable, 25-pt. pressboard covers with fasteners provide snag-free document filing. Color-matched, reinforced Tyvek® expandable file gusset ensures long-term use. Tabs for titling included on covers and dividers.","Global Product Type: Top Tab Classification Folders
Folder Size: Legal
Total Number of Dividers: 1
Total Number of Fasteners: 4
Cover Tab Cut: 2/5-Cut
Color Family: Red
Cover Tab Position: Right of Center
Max Folder Expansion: 2""
Cover Tab Style: Top Tab
Cover Color: Earth Red
Cover Material: 25-pt Pressboard
Cover Fasteners: 2
Cover Fastener Capacity: 1""
Divider Tab Style: Top Tab
Divider Tab Cut: 1/3-Cut
Divider Color: Natural Brown
Divider Material: 20-pt Kraft
Fasteners per Divider: 2
Divider Fastener Capacity: 1""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: Color tone may vary. This product was made using wood sourced from a certified managed forest.
Country Of Origin: US
Carton Weight: 19  lbs.
Carton Pack Quantity: 50 EA
Pack Quantity: 0
UPC: 050505160341
UNSPSC: 44122011","Weight: 4  lbs.
Length: 15.25  in
Height: 2  in
Width: 10.5  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/318277.JPG"
"ACC17022","PRESSTEX Report Cover with Tyvek Reinforced Hinge, Top Bound, Two-Piece Prong Fastener, 2"" Capacity, 8.5 x 11, Light Blue","Look smart and be prepared with a durable, moisture resistant PRESSTEX® report cover. Keep all of your documents bound, clean and dry. 20 pt stock made in part of recycled materials. Reinforced Tyvek® hinges secure large stacks of papers.","Global Product Type: Tang/Prong Binding Report Covers
Fastener Type: Two-Piece Prong Fastener
Sheet Type: Punched
Sheet Size: 8.5 x 11
Color Family: Blue
Back Cover Color(s): Light Blue
Front Cover Color(s): Light Blue
Capacity Range [Max]: 2""
Report Cover Quantity: 1
Cover Material(s): PRESSTEX®
Spine Color(s): Light Blue
Center To Center: 2.75""
Fastener Material: Metal
Number of Fasteners: 1
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: Color tone may vary. This product was made using wood sourced from a certified managed forest.
Special Features: Top Bound-Holes 2.75"" center to center
Country Of Origin: US
Carton Weight: 27  lbs.
Carton Pack Quantity: 100 EA
Pack Quantity: 0
UPC: 050505170227
UNSPSC: 44122013","Weight: 0.222  lbs.
Length: 11.5  in
Height: 0.3  in
Width: 9  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/761612.JPG"
"ACC17041","PRESSTEX Report Cover w/Tyvek Reinforced Hinge, Top Bound, Two-Piece Prong Fastener, 3"" Capacity, 8.5 x 11, Black/Black","Look smart and be prepared with a durable, moisture resistant PRESSTEX® report cover. Keep all of your documents bound, clean and dry. 20 pt stock made in part of recycled materials. Reinforced Tyvek® hinges secure large stacks of papers.","Global Product Type: Tang/Prong Binding Report Covers
Fastener Type: Two-Piece Prong Fastener
Sheet Type: Punched
Sheet Size: 8.5 x 11
Color Family: Black
Back Cover Color(s): Black
Front Cover Color(s): Black
Capacity Range [Max]: 3""
Report Cover Quantity: 1
Cover Material(s): PRESSTEX®
Spine Color(s): Black
Center To Center: 4.25""
Fastener Material: Metal
Number of Fasteners: 1
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: Color tone may vary. This product was made using wood sourced from a certified managed forest.
Special Features: Top Bound-Holes 4.25"" center to center.
Country Of Origin: US
Carton Weight: 27  lbs.
Carton Pack Quantity: 100 EA
Pack Quantity: 0
UPC: 050505170418
UNSPSC: 44122013","Weight: 0.229  lbs.
Length: 11.3  in
Height: 0.1  in
Width: 8.7  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/189229.JPG"
